1	00:00:00,000	00:06:46,800
2	00:06:46,800	00:13:14,120
3	00:13:14,120	00:18:36,310
4	00:18:36,310	00:25:11,890
5	00:25:11,890	00:29:17,570
6	00:29:17,570	00:36:43,140
7	00:36:43,140	00:42:03,800
8	00:42:03,800	00:46:36,290
9	00:46:36,290	00:52:27,620
10	00:52:27,620	00:58:46,430
11	00:58:46,430	01:06:11,150
12	01:06:11,150	01:11:34,760
13	01:11:34,760	01:17:31,580
14	01:17:31,580	01:21:21,930
15	01:21:21,930	01:29:30,770
16	01:29:30,770	01:34:58,230
17	01:34:58,230	01:42:15,340
18	01:42:15,340	01:49:44,700
19	01:49:44,700	01:56:03,380
20	01:56:03,380	02:00:16,640
