1	00:00:00,000	00:05:43,010
2	00:05:43,010	00:10:39,260
3	00:10:39,260	00:15:26,840
4	00:15:26,840	00:20:46,690
5	00:20:46,690	00:28:00,260
6	00:28:00,260	00:32:36,700
7	00:32:36,700	00:36:48,480
8	00:36:48,480	00:43:34,510
9	00:43:34,510	00:48:38,690
10	00:48:38,690	00:55:31,870
11	00:55:31,870	01:01:27,560
12	01:01:27,560	01:06:30,340
13	01:06:30,340	01:13:51,810
14	01:13:51,810	01:22:21,870
15	01:22:21,870	01:28:50,180
16	01:28:50,180	01:34:16,680
17	01:34:16,680	01:39:52,740
18	01:39:52,740	01:44:29,020
19	01:44:29,020	01:51:04,980
20	01:51:04,980	02:00:08,130
