1	00:00:00,000	00:07:44,870
2	00:07:44,870	00:13:48,210
3	00:13:48,210	00:18:50,410
4	00:18:50,410	00:23:48,330
5	00:23:48,330	00:28:36,220
6	00:28:36,220	00:34:47,740
7	00:34:47,740	00:40:47,400
8	00:40:47,400	00:45:04,660
9	00:45:04,660	00:51:30,960
10	00:51:30,960	00:59:05,720
11	00:59:05,720	01:07:10,210
12	01:07:10,210	01:13:20,120
13	01:13:20,120	01:19:33,690
14	01:19:33,690	01:24:18,410
15	01:24:18,410	01:31:34,380
16	01:31:34,380	01:39:11,010
17	01:39:11,010	01:46:01,170
18	01:46:01,170	01:53:24,760
19	01:53:24,760	01:57:33,090
20	01:57:33,090	02:02:00,680
