1	00:00:00,000	00:08:04,280
2	00:08:04,280	00:12:55,440
3	00:12:55,440	00:17:45,290
4	00:17:45,290	00:25:18,740
5	00:25:18,740	00:28:59,410
6	00:28:59,410	00:32:06,290
7	00:32:06,290	00:39:29,030
8	00:39:29,030	00:44:49,300
9	00:44:49,300	00:50:23,500
10	00:50:23,500	00:56:23,000
11	00:56:23,000	01:01:54,910
12	01:01:54,910	01:09:11,690
13	01:09:11,690	01:17:02,570
14	01:17:02,570	01:20:43,090
15	01:20:43,090	01:28:03,770
16	01:28:03,770	01:34:59,600
17	01:34:59,600	01:41:31,590
18	01:41:31,590	01:45:47,130
19	01:45:47,130	01:50:25,770
20	01:50:25,770	01:54:54,940
