1	00:00:00,000	00:04:41,410
2	00:04:41,410	00:10:55,680
3	00:10:55,680	00:15:56,470
4	00:15:56,470	00:20:04,910
5	00:20:04,910	00:26:20,600
6	00:26:20,600	00:31:34,590
7	00:31:34,590	00:36:03,110
8	00:36:03,110	00:41:32,430
9	00:41:32,430	00:46:47,570
10	00:46:47,570	00:53:47,300
11	00:53:47,300	00:57:53,260
12	00:57:53,260	01:04:33,840
13	01:04:33,840	01:10:12,590
14	01:10:12,590	01:18:05,650
15	01:18:05,650	01:22:42,460
16	01:22:42,460	01:28:38,190
17	01:28:38,190	01:34:11,250
18	01:34:11,250	01:39:08,040
19	01:39:08,040	01:45:45,810
20	01:45:45,810	01:53:27,250
