1	00:00:00,000	00:05:41,770
2	00:05:41,770	00:13:30,430
3	00:13:30,430	00:18:20,270
4	00:18:20,270	00:24:39,110
5	00:24:39,110	00:31:36,340
6	00:31:36,340	00:37:30,590
7	00:37:30,590	00:42:47,150
8	00:42:47,150	00:50:30,790
9	00:50:30,790	00:55:35,450
10	00:55:35,450	01:00:03,560
11	01:00:03,560	01:06:46,520
12	01:06:46,520	01:13:25,310
13	01:13:25,310	01:17:28,960
14	01:17:28,960	01:21:37,660
15	01:21:37,660	01:27:53,400
16	01:27:53,400	01:34:59,710
17	01:34:59,710	01:41:28,020
18	01:41:28,020	01:48:40,730
19	01:48:40,730	01:54:18,740
20	01:54:18,740	02:00:53,620
