1	00:00:00,000	00:04:02,270
2	00:04:02,270	00:10:08,850
3	00:10:08,850	00:15:34,220
4	00:15:34,220	00:23:53,960
5	00:23:53,960	00:31:47,140
6	00:31:47,140	00:39:28,650
7	00:39:28,650	00:43:45,420
8	00:43:45,420	00:49:12,980
9	00:49:12,980	00:54:07,440
10	00:54:07,440	00:58:51,520
11	00:58:51,520	01:04:27,000
12	01:04:27,000	01:09:29,290
13	01:09:29,290	01:15:02,070
14	01:15:02,070	01:21:09,430
15	01:21:09,430	01:27:06,580
16	01:27:06,580	01:33:46,290
17	01:33:46,290	01:40:15,200
18	01:40:15,200	01:47:04,420
19	01:47:04,420	01:54:16,800
20	01:54:16,800	01:58:10,320
