1	00:00:00,000	00:07:10,580
2	00:07:10,580	00:15:18,460
3	00:15:18,460	00:21:03,960
4	00:21:03,960	00:27:51,840
5	00:27:51,840	00:33:53,320
6	00:33:53,320	00:41:25,210
7	00:41:25,210	00:45:55,710
8	00:45:55,710	00:52:01,340
9	00:52:01,340	01:00:00,880
10	01:00:00,880	01:06:08,610
11	01:06:08,610	01:11:24,240
12	01:11:24,240	01:19:04,570
13	01:19:04,570	01:24:58,150
14	01:24:58,150	01:29:42,890
15	01:29:42,890	01:37:23,010
16	01:37:23,010	01:42:48,390
17	01:42:48,390	01:50:43,420
18	01:50:43,420	01:56:58,670
19	01:56:58,670	02:01:14,540
20	02:01:14,540	02:05:17,240
