1	00:00:00,000	00:05:20,040
2	00:05:20,040	00:12:12,050
3	00:12:12,050	00:19:44,440
4	00:19:44,440	00:26:30,200
5	00:26:30,200	00:33:51,390
6	00:33:51,390	00:39:39,150
7	00:39:39,150	00:45:44,770
8	00:45:44,770	00:51:26,150
9	00:51:26,150	00:56:29,510
10	00:56:29,510	01:00:58,010
11	01:00:58,010	01:05:40,890
12	01:05:40,890	01:12:51,980
13	01:12:51,980	01:18:58,920
14	01:18:58,920	01:26:45,190
15	01:26:45,190	01:32:35,140
16	01:32:35,140	01:38:17,260
17	01:38:17,260	01:43:57,320
18	01:43:57,320	01:48:32,920
19	01:48:32,920	01:56:00,090
20	01:56:00,090	02:01:25,300
