1	00:00:00,000	00:06:18,960
2	00:06:18,960	00:11:50,730
3	00:11:50,730	00:18:21,210
4	00:18:21,210	00:24:17,840
5	00:24:17,840	00:32:24,970
6	00:32:24,970	00:38:36,500
7	00:38:36,500	00:42:58,270
8	00:42:58,270	00:53:26,410
9	00:53:26,410	00:57:35,920
10	00:57:35,920	01:04:14,270
11	01:04:14,270	01:11:19,040
12	01:11:19,040	01:18:43,520
13	01:18:43,520	01:26:39,340
14	01:26:39,340	01:34:40,710
15	01:34:40,710	01:40:49,000
16	01:40:49,000	01:44:58,940
17	01:44:58,940	01:52:56,170
18	01:52:56,170	02:00:17,170
19	02:00:17,170	02:05:23,150
20	02:05:23,150	02:09:54,170
