1	00:00:00,000	00:05:50,440
2	00:05:50,440	00:07:59,250
3	00:07:59,250	00:15:45,120
4	00:15:45,120	00:19:52,600
5	00:19:52,600	00:27:59,850
6	00:27:59,850	00:36:34,250
7	00:36:34,250	00:40:39,130
8	00:40:39,130	00:44:51,930
9	00:44:51,930	00:52:18,560
10	00:52:18,560	00:57:02,320
11	00:57:02,320	01:01:48,000
12	01:01:48,000	01:06:50,990
13	01:06:50,990	01:13:02,910
14	01:13:02,910	01:16:56,640
15	01:16:56,640	01:25:07,910
16	01:25:07,910	01:32:23,740
17	01:32:23,740	01:38:17,340
18	01:38:17,340	01:45:33,010
19	01:45:33,010	01:49:54,350
20	01:49:54,350	01:54:52,330
