1	00:00:00,000	00:07:11,620
2	00:07:11,620	00:13:07,100
3	00:13:07,100	00:19:34,560
4	00:19:34,560	00:24:38,170
5	00:24:38,170	00:30:01,030
6	00:30:01,030	00:36:59,650
7	00:36:59,650	00:45:17,670
8	00:45:17,670	00:53:53,760
9	00:53:53,760	00:59:55,240
10	00:59:55,240	01:06:15,820
11	01:06:15,820	01:12:42,750
12	01:12:42,750	01:20:31,710
13	01:20:31,710	01:26:54,210
14	01:26:54,210	01:34:59,300
15	01:34:59,300	01:39:01,500
16	01:39:01,500	01:45:33,380
17	01:45:33,380	01:52:19,160
18	01:52:19,160	01:57:00,320
19	01:57:00,320	02:03:55,640
20	02:03:55,640	02:09:30,680
