1	00:00:00,000	00:05:41,280
2	00:05:41,280	00:10:04,010
3	00:10:04,010	00:16:18,290
4	00:16:18,290	00:22:40,580
5	00:22:40,580	00:31:21,060
6	00:31:21,060	00:39:02,190
7	00:39:02,190	00:46:20,660
8	00:46:20,660	00:52:03,930
9	00:52:03,930	00:58:18,700
10	00:58:18,700	01:05:14,230
11	01:05:14,230	01:13:12,430
12	01:13:12,430	01:19:50,410
13	01:19:50,410	01:24:44,340
14	01:24:44,340	01:31:12,030
15	01:31:12,030	01:36:05,150
16	01:36:05,150	01:41:46,070
17	01:41:46,070	01:49:11,130
18	01:49:11,130	01:53:36,440
19	01:53:36,440	02:01:31,780
20	02:01:31,780	02:05:47,410
