1	00:00:00,000	00:05:15,610
2	00:05:15,610	00:12:34,240
3	00:12:34,240	00:18:44,210
4	00:18:44,210	00:25:36,810
5	00:25:36,810	00:33:09,680
6	00:33:09,680	00:37:20,930
7	00:37:20,930	00:43:38,280
8	00:43:38,280	00:50:13,310
9	00:50:13,310	00:54:39,410
10	00:54:39,410	01:00:39,030
11	01:00:39,030	01:05:48,790
12	01:05:48,790	01:11:49,940
13	01:11:49,940	01:16:39,130
14	01:16:39,130	01:21:48,600
15	01:21:48,600	01:29:32,810
16	01:29:32,810	01:34:29,430
17	01:34:29,430	01:39:13,160
18	01:39:13,160	01:44:26,730
19	01:44:26,730	01:51:33,620
20	01:51:33,620	01:56:55,700
