1	00:00:00,000	00:07:42,330
2	00:07:42,330	00:13:55,260
3	00:13:55,260	00:19:26,650
4	00:19:26,650	00:24:02,310
5	00:24:02,310	00:30:44,910
6	00:30:44,910	00:36:44,840
7	00:36:44,840	00:41:45,300
8	00:41:45,300	00:47:44,550
9	00:47:44,550	00:54:46,670
10	00:54:46,670	00:58:44,090
11	00:58:44,090	01:05:55,790
12	01:05:55,790	01:10:13,100
13	01:10:13,100	01:17:02,500
14	01:17:02,500	01:24:41,200
15	01:24:41,200	01:31:04,880
16	01:31:04,880	01:37:42,490
17	01:37:42,490	01:44:40,300
18	01:44:40,300	01:50:46,830
19	01:50:46,830	01:55:09,960
20	01:55:09,960	02:00:09,730
