1	00:00:00,000	00:05:17,500
2	00:05:17,500	00:11:38,340
3	00:11:38,340	00:19:10,360
4	00:19:10,360	00:26:57,120
5	00:26:57,120	00:34:25,730
6	00:34:25,730	00:41:07,220
7	00:41:07,220	00:48:56,030
8	00:48:56,030	00:52:51,570
9	00:52:51,570	00:57:57,330
10	00:57:57,330	01:05:26,320
11	01:05:26,320	01:13:41,490
12	01:13:41,490	01:19:33,930
13	01:19:33,930	01:27:32,950
14	01:27:32,950	01:32:55,430
15	01:32:55,430	01:37:05,780
16	01:37:05,780	01:44:21,860
17	01:44:21,860	01:50:47,050
18	01:50:47,050	01:55:19,400
19	01:55:19,400	02:02:20,150
20	02:02:20,150	02:10:16,630
