1	00:00:00,000	00:06:31,560
2	00:06:31,560	00:13:56,950
3	00:13:56,950	00:21:03,040
4	00:21:03,040	00:26:36,410
5	00:26:36,410	00:30:52,650
6	00:30:52,650	00:35:43,110
7	00:35:43,110	00:42:07,190
8	00:42:07,190	00:47:30,870
9	00:47:30,870	00:55:05,900
10	00:55:05,900	00:59:36,020
11	00:59:36,020	01:03:30,280
12	01:03:30,280	01:08:06,740
13	01:08:06,740	01:15:57,720
14	01:15:57,720	01:23:46,520
15	01:23:46,520	01:29:47,740
16	01:29:47,740	01:34:16,700
17	01:34:16,700	01:40:10,330
18	01:40:10,330	01:47:37,100
19	01:47:37,100	01:53:13,870
20	01:53:13,870	02:00:38,020
