1	00:00:00,000	00:04:28,860
2	00:04:28,860	00:11:34,610
3	00:11:34,610	00:16:01,440
4	00:16:01,440	00:22:22,420
5	00:22:22,420	00:28:18,770
6	00:28:18,770	00:38:02,990
7	00:38:02,990	00:43:02,670
8	00:43:02,670	00:49:00,540
9	00:49:00,540	00:57:07,530
10	00:57:07,530	01:02:16,570
11	01:02:16,570	01:09:08,310
12	01:09:08,310	01:14:58,530
13	01:14:58,530	01:22:33,340
14	01:22:33,340	01:29:54,060
15	01:29:54,060	01:37:39,430
16	01:37:39,430	01:43:38,270
17	01:43:38,270	01:47:54,900
18	01:47:54,900	01:52:16,030
19	01:52:16,030	02:00:36,620
20	02:00:36,620	02:04:48,250
