1	00:00:00,000	00:04:33,900
2	00:04:33,900	00:09:09,190
3	00:09:09,190	00:14:45,250
4	00:14:45,250	00:19:30,230
5	00:19:30,230	00:23:12,940
6	00:23:12,940	00:29:10,680
7	00:29:10,680	00:35:36,910
8	00:35:36,910	00:40:30,300
9	00:40:30,300	00:46:16,550
10	00:46:16,550	00:53:23,140
11	00:53:23,140	01:00:22,900
12	01:00:22,900	01:05:52,470
13	01:05:52,470	01:11:17,390
14	01:11:17,390	01:15:20,420
15	01:15:20,420	01:23:48,060
16	01:23:48,060	01:31:34,760
17	01:31:34,760	01:36:26,780
18	01:36:26,780	01:40:47,910
19	01:40:47,910	01:45:36,800
20	01:45:36,800	01:51:27,050
