1	00:00:00,000	00:05:26,540
2	00:05:26,540	00:13:27,470
3	00:13:27,470	00:18:08,850
4	00:18:08,850	00:24:35,680
5	00:24:35,680	00:30:23,970
6	00:30:23,970	00:35:08,050
7	00:35:08,050	00:38:52,970
8	00:38:52,970	00:44:03,110
9	00:44:03,110	00:47:21,220
10	00:47:21,220	00:52:34,170
11	00:52:34,170	01:00:02,050
12	01:00:02,050	01:04:16,750
13	01:04:16,750	01:10:02,010
14	01:10:02,010	01:17:04,990
15	01:17:04,990	01:24:33,530
16	01:24:33,530	01:28:25,070
17	01:28:25,070	01:32:47,270
18	01:32:47,270	01:38:26,570
19	01:38:26,570	01:46:05,840
20	01:46:05,840	01:51:30,150
