1	00:00:00,000	00:05:02,550
2	00:05:02,550	00:10:13,150
3	00:10:13,150	00:17:00,930
4	00:17:00,930	00:23:46,120
5	00:23:46,120	00:31:41,280
6	00:31:41,280	00:37:48,470
7	00:37:48,470	00:43:22,760
8	00:43:22,760	00:49:37,540
9	00:49:37,540	00:56:12,820
10	00:56:12,820	01:01:56,960
11	01:01:56,960	01:09:39,300
12	01:09:39,300	01:16:19,030
13	01:16:19,030	01:21:10,360
14	01:21:10,360	01:26:48,530
15	01:26:48,530	01:30:10,210
16	01:30:10,210	01:38:50,760
17	01:38:50,760	01:45:05,500
18	01:45:05,500	01:52:40,280
19	01:52:40,280	01:59:16,020
20	01:59:16,020	02:04:16,190
