1	00:00:00,000	00:06:24,070
2	00:06:24,070	00:11:20,310
3	00:11:20,310	00:18:57,640
4	00:18:57,640	00:25:52,810
5	00:25:52,810	00:31:28,730
6	00:31:28,730	00:36:31,900
7	00:36:31,900	00:41:57,400
8	00:41:57,400	00:47:20,700
9	00:47:20,700	00:52:49,090
10	00:52:49,090	00:59:51,630
11	00:59:51,630	01:04:30,510
12	01:04:30,510	01:11:14,920
13	01:11:14,920	01:16:02,630
14	01:16:02,630	01:20:05,780
15	01:20:05,780	01:25:24,420
16	01:25:24,420	01:29:22,270
17	01:29:22,270	01:36:53,330
18	01:36:53,330	01:42:45,080
19	01:42:45,080	01:48:15,190
20	01:48:15,190	01:55:28,190
