1	00:00:00,000	00:05:53,440
2	00:05:53,440	00:10:30,680
3	00:10:30,680	00:16:44,160
4	00:16:44,160	00:24:48,810
5	00:24:48,810	00:29:56,220
6	00:29:56,220	00:37:37,710
7	00:37:37,710	00:44:21,270
8	00:44:21,270	00:51:54,140
9	00:51:54,140	00:57:04,240
10	00:57:04,240	01:03:27,560
11	01:03:27,560	01:09:50,000
12	01:09:50,000	01:15:49,980
13	01:15:49,980	01:21:04,490
14	01:21:04,490	01:25:42,910
15	01:25:42,910	01:29:46,550
16	01:29:46,550	01:41:27,760
17	01:41:27,760	01:47:57,870
18	01:47:57,870	01:53:57,140
19	01:53:57,140	02:02:00,170
20	02:02:00,170	02:06:38,230
