1	00:00:00,000	00:03:49,440
2	00:03:49,440	00:10:25,720
3	00:10:25,720	00:14:45,110
4	00:14:45,110	00:19:16,230
5	00:19:16,230	00:26:51,490
6	00:26:51,490	00:34:05,340
7	00:34:05,340	00:39:53,640
8	00:39:53,640	00:45:13,860
9	00:45:13,860	00:50:56,280
10	00:50:56,280	00:55:09,010
11	00:55:09,010	01:00:46,970
12	01:00:46,970	01:06:37,600
13	01:06:37,600	01:13:00,830
14	01:13:00,830	01:17:04,490
15	01:17:04,490	01:22:30,540
16	01:22:30,540	01:28:49,170
17	01:28:49,170	01:35:43,220
18	01:35:43,220	01:41:18,800
19	01:41:18,800	01:47:55,310
20	01:47:55,310	01:54:34,920
