1	00:00:00,000	00:05:06,970
2	00:05:06,970	00:13:01,950
3	00:13:01,950	00:20:17,930
4	00:20:17,930	00:26:08,060
5	00:26:08,060	00:30:48,110
6	00:30:48,110	00:37:25,230
7	00:37:25,230	00:43:12,470
8	00:43:12,470	00:48:24,880
9	00:48:24,880	00:54:17,120
10	00:54:17,120	01:01:13,720
11	01:01:13,720	01:03:55,950
12	01:03:55,950	01:09:42,460
13	01:09:42,460	01:16:01,300
14	01:16:01,300	01:21:41,210
15	01:21:41,210	01:30:27,020
16	01:30:27,020	01:35:15,630
17	01:35:15,630	01:39:52,480
18	01:39:52,480	01:48:09,110
19	01:48:09,110	01:52:26,780
20	01:52:26,780	01:57:18,480
