1	00:00:00,000	00:06:24,610
2	00:06:24,610	00:12:22,650
3	00:12:22,650	00:19:01,630
4	00:19:01,630	00:23:31,390
5	00:23:31,390	00:31:40,010
6	00:31:40,010	00:36:41,980
7	00:36:41,980	00:43:00,980
8	00:43:00,980	00:48:43,580
9	00:48:43,580	00:57:45,260
10	00:57:45,260	01:02:20,770
11	01:02:20,770	01:07:28,860
12	01:07:28,860	01:13:17,240
13	01:13:17,240	01:19:38,210
14	01:19:38,210	01:24:47,560
15	01:24:47,560	01:31:06,320
16	01:31:06,320	01:37:26,920
17	01:37:26,920	01:43:52,960
18	01:43:52,960	01:51:29,600
19	01:51:29,600	01:54:22,640
20	01:54:22,640	01:59:48,350
