1	00:00:00,000	00:04:22,770
2	00:04:22,770	00:12:27,140
3	00:12:27,140	00:17:37,830
4	00:17:37,830	00:24:28,590
5	00:24:28,590	00:30:58,300
6	00:30:58,300	00:36:31,630
7	00:36:31,630	00:44:51,710
8	00:44:51,710	00:52:29,490
9	00:52:29,490	01:00:11,720
10	01:00:11,720	01:07:37,840
11	01:07:37,840	01:14:14,870
12	01:14:14,870	01:20:19,720
13	01:20:19,720	01:26:06,310
14	01:26:06,310	01:32:44,540
15	01:32:44,540	01:38:03,520
16	01:38:03,520	01:45:27,370
17	01:45:27,370	01:53:19,360
18	01:53:19,360	02:00:58,200
19	02:00:58,200	02:06:24,690
20	02:06:24,690	02:14:11,120
