1	00:00:00,000	00:03:58,380
2	00:03:58,380	00:09:24,880
3	00:09:24,880	00:14:12,260
4	00:14:12,260	00:20:18,990
5	00:20:18,990	00:24:18,660
6	00:24:18,660	00:30:50,280
7	00:30:50,280	00:36:32,590
8	00:36:32,590	00:43:27,250
9	00:43:27,250	00:51:02,860
10	00:51:02,860	00:54:56,600
11	00:54:56,600	00:59:23,150
12	00:59:23,150	01:06:49,420
13	01:06:49,420	01:12:12,880
14	01:12:12,880	01:18:11,530
15	01:18:11,530	01:23:52,600
16	01:23:52,600	01:27:54,880
17	01:27:54,880	01:34:32,180
18	01:34:32,180	01:39:30,870
19	01:39:30,870	01:44:18,540
20	01:44:18,540	01:49:17,230
