1	00:00:00,000	00:07:35,080
2	00:07:35,080	00:11:18,850
3	00:11:18,850	00:17:36,900
4	00:17:36,900	00:24:20,870
5	00:24:20,870	00:29:25,350
6	00:29:25,350	00:35:39,670
7	00:35:39,670	00:40:53,550
8	00:40:53,550	00:48:15,940
9	00:48:15,940	00:52:46,810
10	00:52:46,810	00:59:38,540
11	00:59:38,540	01:05:05,980
12	01:05:05,980	01:11:35,280
13	01:11:35,280	01:17:59,980
14	01:17:59,980	01:23:07,210
15	01:23:07,210	01:29:47,360
16	01:29:47,360	01:35:32,400
17	01:35:32,400	01:40:48,130
18	01:40:48,130	01:45:03,210
19	01:45:03,210	01:50:25,030
20	01:50:25,030	01:57:56,410
