1	00:00:00,000	00:07:27,540
2	00:07:27,540	00:12:14,600
3	00:12:14,600	00:18:59,730
4	00:18:59,730	00:25:21,020
5	00:25:21,020	00:30:35,430
6	00:30:35,430	00:37:23,370
7	00:37:23,370	00:41:42,750
8	00:41:42,750	00:46:30,110
9	00:46:30,110	00:52:05,680
10	00:52:05,680	00:58:07,630
11	00:58:07,630	01:04:54,370
12	01:04:54,370	01:11:48,930
13	01:11:48,930	01:19:58,470
14	01:19:58,470	01:24:17,160
15	01:24:17,160	01:29:23,370
16	01:29:23,370	01:34:15,040
17	01:34:15,040	01:41:23,830
18	01:41:23,830	01:48:57,180
19	01:48:57,180	01:53:58,270
20	01:53:58,270	02:01:13,900
