1	00:00:00,000	00:06:49,060
2	00:06:49,060	00:12:24,110
3	00:12:24,110	00:19:30,950
4	00:19:30,950	00:25:54,460
5	00:25:54,460	00:32:06,860
6	00:32:06,860	00:38:21,340
7	00:38:21,340	00:45:32,370
8	00:45:32,370	00:50:08,250
9	00:50:08,250	00:56:20,930
10	00:56:20,930	01:02:56,630
11	01:02:56,630	01:08:16,030
12	01:08:16,030	01:14:06,840
13	01:14:06,840	01:22:07,040
14	01:22:07,040	01:29:46,160
15	01:29:46,160	01:33:55,870
16	01:33:55,870	01:39:38,050
17	01:39:38,050	01:44:24,590
18	01:44:24,590	01:51:49,740
19	01:51:49,740	01:56:09,560
20	01:56:09,560	02:03:04,740
