1	00:00:00,000	00:05:02,520
2	00:05:02,520	00:11:10,560
3	00:11:10,560	00:16:02,250
4	00:16:02,250	00:24:04,080
5	00:24:04,080	00:29:18,840
6	00:29:18,840	00:35:25,740
7	00:35:25,740	00:43:05,700
8	00:43:05,700	00:49:58,500
9	00:49:58,500	00:53:45,140
10	00:53:45,140	01:01:17,900
11	01:01:17,900	01:06:45,000
12	01:06:45,000	01:10:07,230
13	01:10:07,230	01:17:42,270
14	01:17:42,270	01:24:27,460
15	01:24:27,460	01:29:03,340
16	01:29:03,340	01:37:02,640
17	01:37:02,640	01:42:22,830
18	01:42:22,830	01:46:59,750
19	01:46:59,750	01:52:04,730
20	01:52:04,730	01:55:51,660
