1	00:00:00,000	00:04:50,130
2	00:04:50,130	00:12:02,030
3	00:12:02,030	00:16:21,910
4	00:16:21,910	00:23:35,490
5	00:23:35,490	00:29:18,150
6	00:29:18,150	00:36:17,050
7	00:36:17,050	00:43:56,030
8	00:43:56,030	00:51:09,730
9	00:51:09,730	00:55:32,570
10	00:55:32,570	01:01:33,580
11	01:01:33,580	01:07:00,810
12	01:07:00,810	01:14:14,780
13	01:14:14,780	01:18:03,660
14	01:18:03,660	01:23:54,320
15	01:23:54,320	01:30:24,900
16	01:30:24,900	01:36:30,870
17	01:36:30,870	01:41:16,100
18	01:41:16,100	01:48:05,770
19	01:48:05,770	01:54:54,290
20	01:54:54,290	02:01:23,270
