1	00:00:00,000	00:06:45,540
2	00:06:45,540	00:11:06,330
3	00:11:06,330	00:18:31,950
4	00:18:31,950	00:25:06,310
5	00:25:06,310	00:30:31,000
6	00:30:31,000	00:37:54,420
7	00:37:54,420	00:43:59,980
8	00:43:59,980	00:52:27,240
9	00:52:27,240	00:59:18,650
10	00:59:18,650	01:05:36,840
11	01:05:36,840	01:14:23,870
12	01:14:23,870	01:22:08,240
13	01:22:08,240	01:26:04,840
14	01:26:04,840	01:32:24,610
15	01:32:24,610	01:36:14,880
16	01:36:14,880	01:40:23,780
17	01:40:23,780	01:47:07,280
18	01:47:07,280	01:54:53,470
19	01:54:53,470	01:59:25,490
20	01:59:25,490	02:04:20,100
