1	00:00:00,000	00:06:48,100
2	00:06:48,100	00:12:34,460
3	00:12:34,460	00:20:25,810
4	00:20:25,810	00:27:38,060
5	00:27:38,060	00:33:00,350
6	00:33:00,350	00:37:24,540
7	00:37:24,540	00:44:19,520
8	00:44:19,520	00:49:06,710
9	00:49:06,710	00:54:09,860
10	00:54:09,860	01:01:29,050
11	01:01:29,050	01:06:54,210
12	01:06:54,210	01:12:16,590
13	01:12:16,590	01:18:25,890
14	01:18:25,890	01:22:37,860
15	01:22:37,860	01:27:12,180
16	01:27:12,180	01:33:19,870
17	01:33:19,870	01:39:41,260
18	01:39:41,260	01:45:49,870
19	01:45:49,870	01:52:09,240
20	01:52:09,240	01:55:59,640
