1	00:00:00,000	00:06:01,230
2	00:06:01,230	00:13:26,550
3	00:13:26,550	00:18:30,950
4	00:18:30,950	00:22:56,430
5	00:22:56,430	00:30:33,320
6	00:30:33,320	00:38:35,820
7	00:38:35,820	00:44:39,090
8	00:44:39,090	00:49:07,080
9	00:49:07,080	00:53:12,360
10	00:53:12,360	00:58:32,880
11	00:58:32,880	01:06:19,660
12	01:06:19,660	01:13:44,440
13	01:13:44,440	01:18:40,460
14	01:18:40,460	01:26:33,030
15	01:26:33,030	01:32:03,980
16	01:32:03,980	01:38:03,880
17	01:38:03,880	01:44:28,690
18	01:44:28,690	01:49:53,450
19	01:49:53,450	01:58:11,330
20	01:58:11,330	02:01:57,980
